AAG ORDER NUMBER,CUSTOMER NAME,ORDER DATE PO RECEIVED,CUSTOMER ALT PO,AAG SEASON,CUSTOMER SEASON,DROP,MONTH,RANGE / COLLECTION,PROMO GROUP / CAMPAIGN (HOT 30/GLOBAL EDIT,CATEGORY,PATTERN ID,MAKE OR BUY,PLANNER,ORIGINAL ALIAS/RELATED ITEM,PRICING ALIAS/RELATED ITEM,ALIAS/RELATED ITEM,CUSTOMER STYLE,CUSTOMER''S COLOUR CODE (CUSTOM FIELD) CUSTOMER PROVIDES THIS,ACTIVE,All,Multiple Items,FACILITY CODE,BULK AGREEMENT NUMBER,Sum of TOTAL QTY,BULK AGREEMENT DESCRIPTION,CUSTOMER CODE,CO NUMBER - INITIAL DISTRO,CO NUMBER (INITIAL DISTRO),CO NUMBER (ALLOCATION DISTRO),CO NUMBER - ALLOCATION DISTRO,PO NUMBER,AAG SEASON CODE,INFOR MAKE/BUY CODE,PLANNER2,ITEM TYPE CODE,INFOR ITEM TYPE CODE,PRODUCT GROUP CODE,MAKE/BUY CODE,INFOR PRODUCT GROUP CODE,ITEM GROUP CODE,STYLE DESCRIPTION,INFOR ITEM GROUP CODE,GENDER GROUP CODE,INFOR GENDER GROUP CODE,FABRIC TYPE CODE,INFOR FABRIC TYPE CODE,CUSTOMER COLOUR DESCRIPTION,UNIT OF MEASURE,INFOR COLOUR CODE,XXXS,XXS,XS,S,S/M,M,M/L,L,L/XL,XL,XXL,XXXL,0,2,4,6,8,10,12,14,16,18,20,0-3M,3-6M,6-9M,9-12M,12-18M,18-24M,2T,3T,4T,5T,6T,30/30,30/32,32/30,32/32,34/30,34/32,36/30,36/32,32C,32D,32DD,34C,34D,34DD,36C,36D,36DD,OS,ONE SIZE,0w,10w,12w,1X,2/3,22,24,26,27,28,28-30L,29,2w,2X,2XL,30,30-30L,30-31L,30-32L,30X30,31,31/30,31/32,31-30L,31-31L,31-32L,31X30,32,32/34,32/36,32-30L,32-31L,32-32L,32DDD,32X30,33,33/30,33/32,33-30L,33-31L,33-32L,34,34/34,34-30L,34-31L,34-32L,34DDD,34X30,35,35/30,35/32,35-30L,35-31L,35-32L,36,36/34,36-30L,36-31L,36-32L,36DDD,36X30,38,38/30,38/32,38/34,38/36,38-30L,38-31L,38-32L,38C,38D,38DD,38DDD,38X30,3X,3XL,4/5,40,40/30,40/32,40-30L,40-31L,40X30,42,44,46,48,4w,4X,4XL,4XT,5,50,52,54,56,58,6/7,60,6w,7,8w,9,L(10-12),L(14-16),M(10-12),M(8-10),S(6-8),TOTAL QTY,ORDER TYPE,DESTINATION,DESTINATION WAREHOUSE,ALLOCATION (CHANNEL),SHOP NAME,COLLECTION DELIVERY,SHOP CODE,TRACKING NUMBER,ETA CUSTOMER WAREHOUSE DATE,EX FACTORY DATE,DELIVERY TERMS,PLANNED DELIVERY METHOD,DELIVERY CODE (MODL),NOTES,VALIDATION,VALIDATION2,VALIDATION3,VALIDATION4,CUSTOMER PRICE,USA ONLY LSTP 75% EX WORKS,EX WORKS (USD),ADMINISTRATION FEE,DESIGN FEE,FX CHARGE,HANDLING,PNP,SURCHARGE FEE,DISCOUNT,FINAL FOB (USD),HS CODE,US DUTY RATE,US DUTY,FREIGHT,US TARIFF RATE,US TARIFF,DDP US (USD),UK DUTY RATE,UK FREIGHT,UK INSURANCE,UK CIF,UK DUTY,DDP UK (USD),CAN DUTY RATE,CAN DUTY,DDP CAN (USD),SMS PRICE USD,FINAL PRICES Y/N,NOTES FOR PRICE,PRICING NOTES,Delta,Warehouse,ORTP (ORDER TYPE),Longson Alias,BUAR (BUSINESS AREA UNIT),ADID,record_uuid
GRE-00424,GREYSON CLOTHIERS,,,,2023 SPRING,,,,,,,MANUFACTURED,,,,,MSP23K74C,,,,,,,,,,,,,,2878,,,,,,,,,,DIVINE NIRVANA COKATO HOODIE,,,,,,413 - ABYSS,PCE,,,,,28.0,,94.0,,126.0,,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346.0,ACTIVE,"WHIPLASH, OH",,,,,,,2023-02-05,2023-02-28,DDP,SEA,,ADDED 7.2.23 UPDATED QTY 9.2.23,2878MSP23K74C413 - ABYSS346,,,,47.09,26.72,35.63,0.2,,0.61,0.1,,,,36.54,6110.30.30.41,0.32,8.55,,0.075,2,47.09,,,,,,,,,,94.18,Y,SHIRLEY CHECKED 16.11.22,,,,,,,,E395BD06-2796-45D6-BF38-BE57FDF2C717
GRE-00425,GREYSON CLOTHIERS,,,,2023 SPRING,,,,,,,MANUFACTURED,,,,,MSP23O02,,,,,,,,,,,,,,2878,,,,,,,,,,SEQUOIA LUX HYBRID FULL ZIP,,,,,,050 - LIGHT GREY HEATHER,PCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,CANCELLED,"WHIPLASH, OH",,,,,,,2023-02-05,2023-03-24,DDP,AIR/SEA SPLIT,,Added 27.5.22 exfty updated 15.7.22 DROPPED 27.12.22,2878MSP23O02050 - LIGHT GREY HEATHER0,,,,,43.13,57.51,0.2,,0.61,0.1,,,,58.42,6110.30.15.50,0.17,7.33,,0,0,65.75,,,,,,,,,,131.5,Y,"SHIRLEY CHECKED 16.11.22, 12.20 AH update to cost due to added fabric gas fee",,,,,,,,9037F737-B049-4B80-B334-5BCF05940EC9
GRE-00426,GREYSON CLOTHIERS,,,,2023 SPRING,,,,,,,MANUFACTURED,,,,,MSP23O68C,,,,,,,,,,,,,,2878,,,,,,,,,,MYTHICAL SEA TRAILWOLF JACKET,,,,,,438 - SKYSTONE,PCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,CANCELLED,"WHIPLASH, OH",,,,,,,2023-02-05,,DDP,AIR/SEA SPLIT,,Added 27.5.22 exfty updated 15.7.22 cancelled 25.7.22,2878MSP23O68C438 - SKYSTONE0,,,,,33.95,45.27,0.2,,0.61,0.1,,,,46.18,,0.16,5.43,,0.075,2.55,54.16,,,,,,,,,,108.32,,Can't find costing -15.11.22,,,,,,,,BB67E458-388A-4E30-876B-0F9F6B39DBA3
GRE-00427,GREYSON CLOTHIERS,,,,2023 SPRING,,,,,,,MANUFACTURED,,,,,MSP23T44,,,,,,,,,,,,,,2882,,,,,,,,,,CYCLES OF CIRCLES SUPERIOR SWIM SHORT,,,,,,557 - MATTERHORN,PCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,7.0,,,,,,,54.0,,,,,,,,23.0,,,,,,71.0,,,,,,,21.0,,,,,,58.0,,,,,,,22.0,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275.0,ACTIVE,"WHIPLASH, OH",,,,,,,2023-01-05,2022-11-25,DDP,SEA,,Added 27.5.22 exfty updated 15.7.22 UPDATED SHIPPING METHOD 6.10.22,2882MSP23T44557 - MATTERHORN275,,,,,22.74,30.32,0.2,,0.61,0.1,,,,31.23,,0.259,5.89,,0.075,1.71,38.83,,,,,,,,,,77.66,Y,SHIRLEY CHECKED 28.10.22,,,,,,,,7357FF51-F681-46B6-B5C1-9AC10F54C140
GRE-00428,GREYSON CLOTHIERS,,,,2023 SPRING,,,,,,,MANUFACTURED,,,,,MSP23B46,,,,,,,,,,,,,,2884,,,,,,,,,,COYWOLF SHORT,,,,,,439 - BLUE LAGOON,PCE,,,,,31.0,,81.0,,74.0,,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.0,ACTIVE,"WHIPLASH, OH",,,,,,,2023-01-05,2022-12-09,DDP,AIR,,Added 7.6.22 exfty updated 15.7.22 UPDATED QTY AND SHIPMODE 8.11.22,2884MSP23B46439 - BLUE LAGOON231,,,,,20.76,27.68,0.2,,0.61,0.1,,,,28.59,6103.43.15.50,0.282,5.85,,0.075,1.56,36,,,,,,,,,,72,Y,Michelle W Checked 25.10.22,,,,,,,,5BEAE5F7-9ADB-4A89-8DBC-6F4F679E661B
GRE-00429,GREYSON CLOTHIERS,,,,2023 SPRING,,,,,,,MANUFACTURED,,,,,MSP23B46,,,,,,,,,,,,,,2884,,,,,,,,,,COYWOLF SHORT,,,,,,439 - BLUE LAGOON,PCE,,,,,14.0,,42.0,,60.0,,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.0,ACTIVE,"WHIPLASH, OH",,,,,,,2023-01-05,2022-12-09,DDP,SEA,,ADDED 7.11.22,2884MSP23B46439 - BLUE LAGOON169,,,,,20.76,27.68,0.2,,0.61,0.1,,,,28.59,6103.43.15.50,0.282,5.85,,0.075,1.56,36,,,,,,,,,,72,Y,Michelle W Checked 25.10.22,,,,,,,,D16D2973-B0DD-433F-835E-D36258DECC42
GRE-00430,GREYSON CLOTHIERS,,,,2023 SPRING,,,,,,,MANUFACTURED,,,,,MSP23B61,,,,,,,,,,,,,,2884,,,,,,,,,,AIR LIGHT NIGHTWOLF FLY JOGGER,,,,,,557 - MATTERHORN,PCE,,,,,20.0,,52.0,,47.0,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.0,ACTIVE,"WHIPLASH, OH",,,,,,,2023-01-05,2022-12-23,DDP,AIR,,Added 7.6.22 updated style # 16.6.22 exfty updated 15.7.22 UPDATED QTY AND SHIPMODE 7.11.22 UPDATED STYLE NAME 21.11.22 UPDATED STYLE NAME 28.11.22,2884MSP23B61557 - MATTERHORN146,,,,,25.29,33.72,0.2,,0.61,0.1,,,,34.63,,0.282,7.13,,0.075,1.9,43.66,,,,,,,,,,87.32,,,,,,,,,,D0C6C84A-AB1A-46FE-B6A7-9F9CD6085E4D
GRE-00431,GREYSON CLOTHIERS,,,,2023 SPRING,,,,,,,MANUFACTURED,,,,,MSP23B61,,,,,,,,,,,,,,2884,,,,,,,,,,AIR LIGHT NIGHTWOLF FLY JOGGER,,,,,,557 - MATTERHORN,PCE,,,,,4.0,,18.0,,26.0,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.0,ACTIVE,"WHIPLASH, OH",,,,,,,2023-01-05,2022-12-23,DDP,SEA,,ADDED 7.11.22 UPDATED STYLE NAME 21.11.22 UPDATED STYLE NAME 28.11.22,2884MSP23B61557 - MATTERHORN74,,,,,25.29,33.72,0.2,,0.61,0.1,,,,34.63,,0.282,7.13,,0.075,1.9,43.66,,,,,,,,,,87.32,,,,,,,,,,AF070D69-92DE-41A8-AF9F-2E7503C2394F
GRE-00432,GREYSON CLOTHIERS,,,,2023 SPRING,,,,,,,MANUFACTURED,,,,,LFA22K70,,,,,,,,,,,,,,2905,,,,,,,,,,NASH HALF ZIP HOODIE,,,,,,001 - SHEPHERD,PCE,,,,8.0,13.0,,10.0,,5.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.0,ACTIVE,"WHIPLASH, OH",,,,,,,,2022-12-23,DDP,AIR,,ADDED 7.11.22 UPDATED QTY AND SHIP MODE 21.11.22 UPDATED EXFACT 9.1.23,2905LFA22K70001 - SHEPHERD39,,,,,20.85,27.8,0.2,,0.61,0.1,,,,28.71,6110.30.30.45,0.32,6.67,,0.075,1.56,36.94,,,,,,,,,,73.88,Y,SHIRLEY CHECKED 16.11.22 (REF# LSP23K70),,,,,,,,CBF0AC63-22C4-463C-8B12-F34F779C4C5D
GRE-00433,GREYSON CLOTHIERS,,,,2023 SPRING,,,,,,,MANUFACTURED,,,,,LFA22K70,,,,,,,,,,,,,,2905,,,,,,,,,,NASH HALF ZIP HOODIE,,,,,,001 - SHEPHERD,PCE,,,,53.0,151.0,,162.0,,105.0,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,501.0,ACTIVE,"WHIPLASH, OH",,,,,,,,2022-12-23,DDP,SEA,,ADDED 21.11.22 UPDATED EXFACT 9.1.23,2905LFA22K70001 - SHEPHERD501,,,,,20.85,27.8,0.2,,0.61,0.1,,,,28.71,6110.30.30.45,0.32,6.67,,0.075,1.56,36.94,,,,,,,,,,73.88,Y,SHIRLEY CHECKED 16.11.22 (REF# LSP23K70),,,,,,,,947A4CCB-88A9-4EFC-802C-6BC1F3EAC098
GRE-00434,GREYSON CLOTHIERS,,,,2023 SPRING,,,,,,,MANUFACTURED,,,,,LSP23B04,,,,,,,,,,,,,,2905,,,,,,,,,,LYRA SHORT,,,,,,001 - SHEPHERD,PCE,,,,68.0,162.0,,157.0,,90.0,,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.0,ACTIVE,"WHIPLASH, OH",,,,,,,,2023-02-01,DDP,SEA,,Added 28.6.22 UPDATED SHIPPING METHOD 7.11.22 UPDATED EXFACT 9.1.23,2905LSP23B04001 - SHEPHERD495,,,,,21.91,29.21,0.2,,0.61,0.1,,,,30.12,,0.282,6.18,,0.075,1.64,37.94,,,,,,,,,,75.88,Y,Michelle W checked 25.10.22,,,,,,,,2E72A2E8-2810-4A35-A092-4A4682C8535A
GRE-00435,GREYSON CLOTHIERS,,,,2023 SPRING,,,,,,,MANUFACTURED,,,,,LSP23B05,,,,,,,,,,,,,,2905,,,,,,,,,,PHOENIX SKIRT WITH SHORTIE,,,,,,001 - SHEPHERD,PCE,,,,38.0,84.0,,62.0,,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.0,ACTIVE,"WHIPLASH, OH",,,,,,,,2023-02-28,DDP,AIR,,Added 28.6.22 UPDATED QTY 2.12.22 UPDATED SHIPMODE AND QTY 6.1.23 UPDATED EXFACT 9.1.23,2905LSP23B05001 - SHEPHERD221,,,,,14.7,19.6,0.2,,0.61,0.1,,,,20.51,,0.16,2.35,,0.075,1.1,23.96,,,,,,,,,,47.92,Y,Michelle W checked 25.10.22,,,,,,,,A04E92DA-458D-48AF-B9C7-FD474D263419
GRE-00436,GREYSON CLOTHIERS,,,,2023 SPRING,,,,,,,MANUFACTURED,,,,,LSP23B05,,,,,,,,,,,,,,2905,,,,,,,,,,PHOENIX SKIRT WITH SHORTIE,,,,,,001 - SHEPHERD,PCE,,,,59.0,101.0,,74.0,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.0,ACTIVE,"WHIPLASH, OH",,,,,,,,2023-02-28,DDP,SEA,,ADDED 6.1.23 UPDATED EXFACT 9.1.23,2905LSP23B05001 - SHEPHERD254,,,,,14.7,19.6,0.2,,0.61,0.1,,,,20.51,,0.16,2.35,,0.075,1.1,23.96,,,,,,,,,,47.92,Y,Michelle W checked 25.10.22,,,,,,,,0F06F88E-B0CE-47A0-A44D-F37ED83CFCB6
GRE-00437,GREYSON CLOTHIERS,,,,2023 SPRING,,,,,,,MANUFACTURED,,,,,LSP23B14,,,,,,,,,,,,,,2905,,,,,,,,,,LUNA SHORT,,,,,,001 - SHEPHERD,PCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,CANCELLED,"WHIPLASH, OH",,,,,,,,2023-02-01,DDP,AIR/SEA SPLIT,,Added 28.6.22 DROPPED 2.12.22,2905LSP23B14001 - SHEPHERD0,,,,,10.97,14.63,0.2,,0.61,0.1,,,,15.54,,0.282,3.09,,0.075,0.82,19.45,,,,,,,,,,38.9,Y,Michelle W checked 25.10.22,,,,,,,,2462D061-AF16-4346-931D-B0A6E18E3501
GRE-00438,GREYSON CLOTHIERS,,,,2023 SPRING,,,,,,,MANUFACTURED,,,,,LSP23B16,,,,,,,,,,,,,,2905,,,,,,,,,,RENEW LEGGING,,,,,,001 - SHEPHERD,PCE,,,,48.0,101.0,,94.0,,45.0,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295.0,ACTIVE,"WHIPLASH, OH",,,,,,,,2023-02-01,DDP,SEA,,Added 28.6.22 UPDATED SHIPPING METHOD 6.10.22 UPDATED EXFACT 9.1.23,2905LSP23B16001 - SHEPHERD295,,,,,13.37,17.82,0.2,,0.61,0.1,,,,18.73,6104.63.20.06,0.282,3.77,,0.075,1,23.5,,,,,,,,,,47,Y,Michelle W checked 25.10.22,,,,,,,,98E48A20-58EB-4A49-A291-30CF021EF990
GRE-00439,GREYSON CLOTHIERS,,,,2023 SPRING,,,,,,,MANUFACTURED,,,,,LSP23B18,,,,,,,,,,,,,,2905,,,,,,,,,,SARINA JUMPSUIT,,,,,,001 - SHEPHERD,PCE,,,,28.0,64.0,,64.0,,37.0,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,ACTIVE,"WHIPLASH, OH",,,,,,,,2023-02-01,DDP,FAST BOAT,,Added 28.6.22 UPDATED SHIPMODE 14.12.22 UPDATED SHIP MODE AND EX FACT DATE 20.12.22 UPDATED EXFACT 9.1.23,2905LSP23B18001 - SHEPHERD200,,,,,19.56,26.08,0.2,,0.61,0.1,,,,26.99,,0.149,2.91,,0.075,1.47,31.37,,,,,,,,,,62.74,Y,Michelle W checked 25.10.22,,,,,,,,CC157FAB-EB5F-4B97-9113-1F056A093E6D
GRE-00440,GREYSON CLOTHIERS,,,,2023 SPRING,,,,,,,MANUFACTURED,,,,,LSP23B31,,,,,,,,,,,,,,2905,,,,,,,,,,AMBER PANT,,,,,,001 - SHEPHERD,PCE,,,,45.0,95.0,,104.0,,59.0,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.0,ACTIVE,"WHIPLASH, OH",,,,,,,,2023-02-01,DDP,FAST BOAT,,Added 28.6.22 UPDATED SHIPMODE 14.12.22 UPDATED SHIP MODE AND EX FACT DATE 20.12.22 UPDATED EXFACT 9.1.23,2905LSP23B31001 - SHEPHERD315,,,,,20.66,27.54,0.2,,0.61,0.1,,,,28.45,,0.282,5.83,,0.075,1.55,35.83,,,,,,,,,,71.66,Y,Michelle W checked 25.10.22,,,,,,,,A1E7B9DB-60E4-4BEB-9CA9-2C6406FF50C8
GRE-00441,GREYSON CLOTHIERS,,,,2023 SPRING,,,,,,,MANUFACTURED,,,,,LSP23B61,,,,,,,,,,,,,,2905,,,,,,,,,,EVREN SHORT JUMPSUIT,,,,,,001 - SHEPHERD,PCE,,,,23.0,51.0,,33.0,,12.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.0,ACTIVE,"WHIPLASH, OH",,,,,,,,2023-02-17,DDP,AIR,,Added 28.6.22 UPDATED QTY 28.11.22 UPDATED SHIPMODE AND QTY 6.1.23 UPDATED EXFACT 9.1.23,2905LSP23B61001 - SHEPHERD123,,,,,36.63,48.84,0.2,,0.61,0.1,,,,49.75,6114.30.30.54,0.149,5.46,,0.075,2.75,57.96,,,,,,,,,,115.92,Y,Michelle W checked 25.10.22,,,,,,,,04B1840A-7E0B-451F-BF9D-11CD579828BF
GRE-00442,GREYSON CLOTHIERS,,,,2023 SPRING,,,,,,,MANUFACTURED,,,,,LSP23B61,,,,,,,,,,,,,,2905,,,,,,,,,,EVREN SHORT JUMPSUIT,,,,,,001 - SHEPHERD,PCE,,,,13.0,14.0,,27.0,,20.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.0,ACTIVE,"WHIPLASH, OH",,,,,,,,2023-02-17,DDP,SEA,,ADDED 6.1.23 UPDATED EXFACT 9.1.23,2905LSP23B61001 - SHEPHERD77,,,,,36.63,48.84,0.2,,0.61,0.1,,,,49.75,6114.30.30.54,0.149,5.46,,0.075,2.75,57.96,,,,,,,,,,115.92,Y,Michelle W checked 25.10.22,,,,,,,,818181AF-BED3-4D39-8139-136549EF00EF
GRE-00443,GREYSON CLOTHIERS,,,,2023 SPRING,,,,,,,MANUFACTURED,,,,,LSP23B68,,,,,,,,,,,,,,2905,,,,,,,,,,TIKA JUMPSUIT,,,,,,001 - SHEPHERD,PCE,,,,28.0,64.0,,64.0,,37.0,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,ACTIVE,"WHIPLASH, OH",,,,,,,,2023-02-01,DDP,SEA,,Added 28.6.22 UPDATED SHIPMODE 7.11.22 UPDATED EXFACT 9.1.23,2905LSP23B68001 - SHEPHERD200,,,,,0,0,0.2,,0.61,0.1,,,,0.91,6114.30.30.54,0.149,0,,0.075,0,0.91,,,,,,,,,,1.82,Y,Michelle W checked 25.10.22,,,,,,,,C27CC06A-0950-48F3-AF2F-757819A5C508
GRE-00444,GREYSON CLOTHIERS,,,,2023 SPRING,,,,,,,MANUFACTURED,,,,,LSP23B70,,,,,,,,,,,,,,2905,,,,,,,,,,SOLEIL JOGGER,,,,,,001 - SHEPHERD,PCE,,,,29.0,63.0,,45.0,,17.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.0,ACTIVE,"WHIPLASH, OH",,,,,,,,2023-02-28,DDP,AIR,,Added 28.6.22 UPDATED QTY 2.12.22 UPDATED SHIPMODE AND QTY 6.1.23 UPDATED EXFACT 9.1.23,2905LSP23B70001 - SHEPHERD160,,,,,21.08,28.11,0.2,,0.61,0.1,,,,29.02,6104.63.20.06,0.282,5.94,,0.075,1.58,36.54,,,,,,,,,,73.08,Y,SHIRLEY CHECKED 16.11.22,,,,,,,,217E1765-97E6-433F-A82F-3C1CCABA6233
GRE-00445,GREYSON CLOTHIERS,,,,2023 SPRING,,,,,,,MANUFACTURED,,,,,LSP23B70,,,,,,,,,,,,,,2905,,,,,,,,,,SOLEIL JOGGER,,,,,,001 - SHEPHERD,PCE,,,,7.0,11.0,,39.0,,30.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.0,ACTIVE,"WHIPLASH, OH",,,,,,,,2023-02-28,DDP,SEA,,ADDED 6.1.23 UPDATED EXFACT 9.1.23,2905LSP23B70001 - SHEPHERD90,,,,,21.08,28.11,0.2,,0.61,0.1,,,,29.02,6104.63.20.06,0.282,5.94,,0.075,1.58,36.54,,,,,,,,,,73.08,Y,SHIRLEY CHECKED 16.11.22,,,,,,,,4F28FEB4-E0EB-4E06-952E-E00026E9F0EB
